id,collectible,slug,classId,multiClassIds,spellSchoolId,cardTypeId,cardSetId,rarityId,artistName,manaCost,name,text,image,imageGold,flavorText,cropImage,childIds,keywordIds,isZilliaxFunctionalModule,isZilliaxCosmeticModule,copyOfCardId,health,attack,minionTypeId,multiTypeIds,runeCost,armor,parentId,bannedFromSideboard,touristClassId,factionId,deckSizeMod,bundledCardIds,maxSideboardCards,className
116675,1,116675-aegis-of-light,5.0,[],5.0,5,1946,3,Mooncolony,2,Aegis of Light,Summon a random 2-Cost minion and give it <b>Taunt</b>. <b>Imbue</b> your Hero Power.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5a236427c5f11cf311c148727e0cefcca5b51517d193ec2531b00f4187f5cd36.png,,"""Try scooching together! The arrows are getting through!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8b9782e2a1de19ccda3b9c1a05ad7c00fb761795e1408a1638ead8df8bc711b3.png,"[114023, 114070]","[1, 318]",False,False,,,,,,,,,,,,,,,paladin
113180,1,113180-aegwynn-the-guardian,4.0,[],,4,1635,5,Luke Mancini,5,"Aegwynn, the Guardian",<b>Spell Damage +2</b> <b>Deathrattle:</b> The next minion you draw inherits these powers.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e6ac5580b63611926a1f7c1de79036a45e977bb9f5ee87a99373d75ddc448251.png,,"With Medivh as her son, nothing YOU do could ever disappoint her.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e63f767cc590dc8bbf7a9826aba0545ab10f9f0767b6614318358d444430ce99.png,,"[2, 12]",False,False,[62347],5.0,5.0,,,,,,,,,,,,mage
56089,1,56089-aeon-reaver,6.0,[],,4,1403,1,A. J. Nazzaro,6,Aeon Reaver,<b>Battlecry:</b> Deal damage to a minion equal to its Attack.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/91d4cd44f26cbf3fe815503988a49c977286c0ce052ccee72297c76495884be1.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8de0142154cd6ae0ea9d3b3cb2f9d47040673bd3318cb8fac942e05891c48378.png,Ripping centuries asunder helps him manage his busy schedule.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ba4e76eda9cd9081ae8cbceeda14461f731c3626360d9bae31823780f12c407.png,,[8],False,False,,4.0,4.0,24.0,,,,,,,,,,,priest
120922,1,120922-aeon-rend,14.0,[],7.0,5,1957,1,Jason Kang,4,Aeon Rend,<b>Rewind</b> Deal 4 damage to two random enemies.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9ada4bb9f777f7d01cb746abb810302b07c68f75f469565e989005231e42e393.png,,Rewinding just to miss lethal again is soooo Illidan.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab29ecacf64989cfc40b850b25f04e161a5a9f027d505474e456493fac840bf3.png,,[344],False,False,,,,,,,,,,,,,,,demonhunter
119312,1,119312-aeon-wizard,12.0,[],,4,1957,1,Christina Kraus,5,Aeon Wizard,<b>Rewind</b> <b>Battlecry:</b> Get 2 random spells from your class.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4c3738030838b4a00b186ca785341a53d27414e7b3dd3ac6afb1b92d3f93a71b.png,,The odds of getting four Wheels of DEATH!!! are astronomically low. You should consider yourself lucky!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e02ba395e4beace251ca57cc6e49ae9b417d4862e7ac669ac5cc5bf7dc77ee52.png,,"[8, 344]",False,False,,5.0,3.0,,,,,,,,,,,,neutral
55036,1,55036-aeroponics,2.0,[],4.0,5,1347,3,Sam Nielson,5,Aeroponics,Draw 2 cards. Costs (2) less for each Treant you control.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a3f20da8b7e64bf19f6a59a5ae957577cda65d5865f63a8ffdb14d50fcb1686.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d5b6a778da1439c038dd223c7ca593e5ec1a2e63e3387c6839d767ca48736e5.png,Good seeds can go far.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/01f1348a5ac3a2fa59b84524f548c82963a3ac003936bf8065f7d62e24202730.png,,,False,False,,,,,,,,,,,,,,,druid
101685,1,101685-aerosoilizer,2.0,[],,4,1858,1,Patrik Bjorkstrom,3,Aerosoilizer,<b>Battlecry and Deathrattle:</b> Summon a 2/2 Treant.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/52959f835d3cf7074a90f1d07fe4ec44ff5af269a48f815c2f1ef862bab45830.png,,Banned in Wild for opening a hole in the ozone layer.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/71fe215e4bf6fa2e4acd99ca7983b1a1783fec6291c62a1941bec778dc747b25.png,[99806],"[8, 12]",False,False,,2.0,2.0,,,,,,,,,,,,druid
113700,1,113700-aessina,4.0,[],,4,1946,5,Jakub Kasper,8,Aessina,"<b>Battlecry:</b> If 20 friendly minions have died this game, deal 20 damage split among all enemies. <i>( left!)</i> <i>(Ready!)</i>",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/986c056764547e0c51c6e329dc6004ac5c7852a54e3b37f0acf85af7f3b37b0d.png,,"The Mother Wisp is a mysterious figure to most mortals, but to Ysera, she is a dear friend and companion.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a63d7ed5b7eba27d91453febe3b7f95c41f805dafbac8e1afe84bba482eb6d70.png,,[8],False,False,,8.0,6.0,11.0,,,,,,,,,,,mage
114243,1,114243-afflicted-devastator,10.0,[],,4,1946,4,Stefan Bogdasarov,4,Afflicted Devastator,<b>Battlecry:</b> Deal 3 damage to all other friendly minions. <b>Deathrattle:</b> Deal 3 damage to all enemy minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d4c53ff193d86429c7c827b0d8473c7df500c6b91227d78cf7b8dc84ccdda01.png,,"No pain, no... pain!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eb2222cc1eea47b5240fbd209532fd46a138a1213bdccb104b026bcd704f0cc0.png,,"[8, 12]",False,False,,6.0,6.0,24.0,,,,,,,,,,,warrior
79778,1,79778-afterlife-attendant,12.0,[],,4,1691,3,Mike Sass,3,Afterlife Attendant,Your <b>Infuse</b> cards also <b>Infuse</b> while in your deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e6e30558b9312d0a84d29601019693a5edd56daa4f230e9235eb3f14a3074e40.png,,AH! Wrist cramp!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dabba243c5e0ff5906d13e83dfd663bc4792e6a5597f101c04bde4f3b5dadea0.png,,[238],False,False,[118041],4.0,3.0,,,,,,,,,,,,neutral
102175,1,102175-aftershocks,10.0,"[8, 10]",4.0,5,1892,3,BOSi Studio,4,Aftershocks,"Deal 1 damage to all minions, three times. Costs (2) less if you cast a spell last turn.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4043a87531060ff2b3e1aea1859f70a72aaff3abe0601dfdf49d43ed7ff77c9b.png,,They look shocked right now!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ca584cbc5bb33dab8495dfa3d761e5aaf5567f2edd6ad50b663990cce6daaca4.png,,,False,False,,,,,,,,,,,,,,,warrior
63347,1,63347-against-all-odds,6.0,[],5.0,5,1525,4,Zoltan Boros,5,Against All Odds,Destroy ALL odd-Attack minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/52031350eaeec8bb82a58b565f0308bb9ac78d2a5e7a905afcc910c06b00daf4.png,,Time to EVEN out the playing field.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/95116e4720c3f7047c6af0121053a8a9f98d6b4ef74cf60990c2fed6bbead559.png,,,False,False,,,,,,,,,,,,,,,priest
115203,1,115203-agamaggan,9.0,[],,4,1946,5,Alex Horley Orlandelli,10,Agamaggan,<b>Battlecry:</b> The next card you play costs your OPPONENT'S Health instead of Mana <i>(up to 10)</i>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/01e1cfe93a04543b654829f80f04631c33eddbbc638683bf3d4cd3695e03562f.png,,"Though he fell during the War of the Ancients, his legacy on Azeroth can be seen in the flourishing quilboar tribes who still worship him.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a42cccdd1e698bbe185ac47b3abfcccbf03ba31adef58e6d80d0323a32257d5.png,,[8],False,False,,9.0,8.0,20.0,,,,,,,,,,,warlock
110754,1,110754-agency-espionage,7.0,[],,5,1905,3,Matt Dixon,4,Agency Espionage,Shuffle a card from each other class into your deck. They cost (1). Draw one.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dc32124e48aea0eab94673aab74d87815576bad7618222b720e0a25aff6dfa15.png,,"What gnomish monitoring devices lack in subtlety, they make up for in robustness.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2f61d0fb876c5429a3caae391f0fbdf6813b2758fccdd1704ea35c9d8a47151e.png,,,False,False,,,,,,,,,,,,,,,rogue
123060,1,123060-agent-of-the-old-ones,7.0,[],,4,1980,1,Vlad Botos,1,Agent of the Old Ones,<b>Battlecry:</b> Choose a card in your hand to transform into a Coin.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e25bae807273f5b6fc57e5b954c7d40d919241d8d3626f621e0d0c50eabcf6af.png,,Can I offer you an eye in this trying time?,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37fa3f5a52b897c4b65afcb13d84a0cd4911ab643d642e3a108feb250e5ef830.png,[1746],[8],False,False,,1.0,2.0,15.0,,,,,,,,,,,rogue
97495,1,97495-aggramar-the-avenger,3.0,[],,4,1858,5,Kevin Sidharta,6,"Aggramar, the Avenger",<b>Titan</b> <b>Battlecry:</b> Equip a 3/3 Taeshalach.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b6c2ea3c16905414bcbac0715907e6a878a688954dd6a17b358d0df79cb1da45.png,,"Formerly a trusted lieutenant of Sargeras, Aggramar helped him fight the demonic legions across many worlds before he was corrupted.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fcaa8410f265ba4d5eb113314b960b189135f96ed909211c961bf4f8f6041beb.png,"[97519, 97520, 97521, 97496, 97524]","[8, 270]",False,False,,7.0,3.0,,,,,,,,,,,,hunter
64631,1,64631-aimed-shot,3.0,[],,5,1578,1,Aaron Su,3,Aimed Shot,Deal 3 damage. Your next Hero Power deals 2 more damage.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3acca63a00926c202efe7f36494d7c6238b7ed2c1d9619aafe7bacf6f48f354c.png,,"Wait, you WEREN'T aiming before?!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bca72d5a7dabc8e693a7e4bc4bcafce49cff400c1ebedbbfe40e440f842fd9dd.png,,,False,False,,,,,,,,,,,,,,,hunter
41152,1,41152-air-elemental,8.0,[],,4,27,1,Evgeniy Dlinnov,1,Air Elemental,<b>Elusive</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/878e8cc35e4d54337981a0534d516c3448b7a49c6fd8ce21c4779b0f7de80578.png,,Makes a mean puff pastry.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/de56e5d7dfeed4d517901f5299ff3aef42266b5f160dde5f50254efecb7ebe37.png,,[265],False,False,[113108],1.0,3.0,18.0,,,,,,,,,,,shaman
91986,1,91986-air-guitarist,12.0,[],,4,1809,1,Mike Sass,1,Air Guitarist,<b>Battlecry:</b> Give your weapon +1 Durability.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a9df695e52488c47d9d6eb144fe0d08244a672151c3b16f04a84c423d956c36a.png,,Nailing that solo was a breeze.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/21ab8f93518ea6f3aef5d54aa6557899d6e5b1308387ff7ca74595d3b8021cca.png,,[8],False,False,,1.0,1.0,,,,,,,,,,,,neutral
56086,1,56086-air-raid,5.0,[],,5,1403,3,Ivan Fomin,2,Air Raid,<b>Twinspell</b> Summon two 1/1 Silver Hand Recruits with <b>Taunt</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/44f21c50d7d4f83a7e80d1181c63bfcbc6444016b6a13176f8e09c66482f7f7e.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/09155b6c62edb77bacf530fe2e12e31d792610226aff1c647c7ab274add54a15.png,"It's difficult to get an air raid together. You have to get twenty-five people, and they all want to play a paladin!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6e7ba8ba86036ad1b98ab203d712192f60fc2cd59508c117db2e464a20abeb53.png,,"[1, 76]",False,False,,,,,,,,,,,,,,,paladin
122952,1,122952-air-support,8.0,[],,4,1980,1,James Ryman,5,Air Support,<b>Battlecry:</b> Give a friendly minion <b>Mega-Windfury</b>. It can't attack heroes.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6e2bc1ae641cf4356749b306d3be91dea9c3afd1094d25fd5a7e05662bce333f.png,,"You called down the thunder, now reap the <b>Mega-Windfury</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0d81ba12d7996ea2559d293910b034e0558b76d951777aacaba7a755509f3c95.png,,"[8, 77]",False,False,,5.0,5.0,,,,,,,,,,,,shaman
110880,1,110880-airlock-breach,1.0,[],,5,1935,3,Alex Stone,6,Airlock Breach,Summon a 5/5 Undead with <b>Taunt</b> and give your hero +5 Health. Spend 5 <b>Corpses</b> to do it again.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/906f75c977e24b48ac7c0dedfef08a3e95d34092c3de0b66f0f9c240894af196.png,,"Open the pod bay doors, Maladaar.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bcfa79ca25c73590bfd6e52ac07c6123909d790e1bdc1e6580dc776fc39bfd7f.png,[111679],"[1, 247]",False,False,,,,,,"{'blood': 1, 'frost': 0, 'unholy': 1}",,,,,,,,,deathknight
50074,1,50074-akali-the-rhino,10.0,[],,4,1129,5,Jim Nelson,8,"Akali, the Rhino",<b>Rush</b> <b>Overkill:</b> Draw a <b>Rush</b> minion from your deck. Give it +5/+5.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f2d514bec2e2dc2488a9a05a9f82de01172f96a16d0e7bb85b6091dcd972fc9.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b35b0206bb0c99cf0c42a0f1198d1ddf7c55d5c3610dbe41c08dd4bcf8806de2.png,Most trolls only get to “AAAAHHH!” and don’t make it to the “kali” part.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf1bcb846e1d26dec5c4db64c3e3e8c07d0dc203d471d29f2f3f80b92b03e4c5.png,,"[53, 61]",False,False,,5.0,5.0,20.0,,,,,,,,,,,warrior
56530,1,56530-akama,7.0,[],,4,1414,5,James Ryman,3,Akama,<b>Stealth</b> <b>Deathrattle:</b> Shuffle 'Akama Prime' into your deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c96e72c7cfbcf7c7d8437ff34bad86ba7d6a87405788ea59f44287137e2e9707.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2de8b637b4b6a25f02138b8a62c56091b4b3dfd43769c0800344e102c09820ee.png,"""To many of my people, I am known as a traitor... as Illidan's lapdog. I will remain in the shadows, for now... Actually, maybe I'll just remain in the shadows forever.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ad7fb6c795bca7b49e725058ec7d0500f80e29c86445cf738d8e7b0f55c2320b.png,[57156],"[6, 12]",False,False,,4.0,3.0,2.0,,,,,,,,,,,rogue
32,1,32-alakir-the-windlord,8.0,[],,4,3,5,Raymond Swanland,8,Al'Akir the Windlord,"<b>Charge, Divine Shield, Taunt, Windfury</b>",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/583cc7d410d87bfcd1b22f5623e348b9cc9a58cdca85524be2d7c9327c583a20.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/838487bce9b7246778d5a569e4d578a75b511efea4a58ef2fb215861bf7c9d44.png,He is the weakest of the four Elemental Lords. And the other three don't let him forget it.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b480b37e82db941960fbb6749574d1a8e74b3cfa2768a8a236f77fdcf78b93e.png,,"[1, 3, 4, 11]",False,False,"[69632, 70078]",6.0,3.0,18.0,,,,,,,,,,,shaman
125442,1,125442-alakir-lord-of-storms,8.0,[],,4,1980,5,Slawomir Maniak,8,"Al'Akir, Lord of Storms","<b>Colossal +2, <b>Rush</b>, Windfury</b> <b>Battlecry:</b> Get 2 minions with Cost equal to this minion's Attack. They cost (1).",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/593c7d43ed53d6ea1e7d6cf0e910147396a6f9b715685525d822910b49a48a4c.png,,"Seduced by Deathwing's promises of freedom and power, the Windlord summoned massive storms over Uldum as he led his forces to assault the Titans' strongholds.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/01f540cdab16b20e3fc12bf57a52f14433987af9294a75c39cfd8dd6cbc5e915.png,"[125443, 127053]","[8, 11, 53, 231, 378]",False,False,,8.0,2.0,18.0,,,,,,,,,,,shaman
102634,1,102634-alakir-the-winds-of-time,8.0,[],,3,1898,5,Kevin Sidharta,7,"Al'Akir, the Winds of Time","<b>Battlecry:</b> Draw a <b>Charge</b>, <b>Divine Shield</b>, <b>Taunt</b>, and <b>Windfury</b> minion.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e652d683575daf79c113a55541c8d9752ce61b598297faaee4e644cea385a66d.png,,Murozond sought unlikely allies in his fight against the Bronze Dragonflight.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/58fa2af314d6144f47c83558e90ee352ebca590b9272a3cd1db6487e67bba871.png,[102635],"[1, 3, 4, 8, 11]",False,False,,30.0,,,,,8.0,,,,,,,,shaman
57195,1,57195-alar,12.0,[],,4,1414,5,Jakub Kasper,5,Al'ar,<b>Deathrattle</b>: Summon a 0/3 Ashes of Al'ar that resurrects this minion on your next turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7e0325267a682e509bb15d84143f3ef0861096fbc4b826a93be8ddded2972e14.png,,Week 679: Still no mount...,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/539d999ddd72bb1bd748081d787a204c55f9baf73d195e7210da2d9b05f547fa.png,[57982],[12],False,False,,3.0,7.0,18.0,[20],,,,,,,,,,neutral
115928,1,115928-alarashi,14.0,[],,4,1946,5,Jakub Kasper,5,Alara'shi,<b>Battlecry:</b> Transform minions in your hand into random Demons. <i>(They keep their original stats and Cost.)</I>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/19e85c26b5c9a292f51b8b8f914420d56e5087a348ce1669e4b5c13ea0493e21.png,,It's a bird! It's a plane! It's a bear! It's a felstalker! It's a doomguard! It's an imp!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/54efae63ffd17f96430ec554b5b7ee1f12ba43d676a84490740cf1c32a2ee940.png,,[8],False,False,,5.0,5.0,20.0,[15],,,,,,,,,,demonhunter
1658,1,1658-alarm-o-bot,12.0,[],,4,3,3,Sean O’Daniels,3,Alarm-o-Bot,"At the start of your turn, swap this minion with a random one in your hand.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/55fcc7ca9aa967cf4d1082a2a940e720c7997637a4aa7f2e50a1ed03ce3b4394.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ea51bc252f56f9f270a19ee033e4fed71de1248e0be6819a7ed84f5faebde97.png,WARNING. WARNING. WARNING.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3539e8d1b6a1c1e9d3c82487330df7221a10890eeb55797b1874ad985958bc36.png,,,False,False,[69808],3.0,0.0,17.0,,,,,,,,,,,neutral
125986,1,125986-alarm-o-matic,12.0,[],,4,1988,3,Mauricio Herrera,3,Alarm-o-Matic,"At the start of your turn, swap this minion with a random one in your opponent's hand.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/852283653bc577590c62469ab825bc8fb5a3e6a05867adff1bc63f967de81bb0.png,,Weeee woooo... weeee woooo... WEE WOO! WEE WOO! WEE WOO!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8b0086a921d2820bedd362fbfccaa59928eb8e7cf147b4b4783250463a462208.png,,,False,False,,3.0,0.0,17.0,,,,,,,,,,,neutral
101009,1,101009-alarmed-securitybot,5.0,[],,4,1858,3,Matt Dixon,4,Alarmed Securitybot,"<b>Deathrattle:</b> Draw another minion. Set its Attack, Health, and Cost to 5.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bbc5c92d44aa00ed0cea8ae5fc882a9f7602569438ff59ddf9b4d9b6718ef546.png,,THREAT LEVEL: 5! Which doesn't actually sound that bad to be honest.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/63ff0e23ae30b42baf2feb1374ddf72444ff600a40686d155ee65c5938f81233.png,,[12],False,False,,3.0,4.0,17.0,,,,,,,,,,,paladin
56445,1,56445-aldor-attendant,5.0,[],,4,1414,1,Anton Zemskov,1,Aldor Attendant,<b>Battlecry:</b> Reduce the Cost of your Librams by (1) this game.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f02a2679c40ac5a4e6beb869f6f4b4d7ba09f62c281a87d269bdc3c6ea7c76d0.png,,Will check to make sure you have a valid libramary card.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37cc5562c88dfd81381d816c20acc507d5bb67ec72eff2137917fb5fd0fd96fb.png,"[56555, 56394, 56554, 61949, 57738, 57471, 61981]",[8],False,False,,3.0,1.0,2.0,,,,,,,,,,,paladin
1167,1,1167-aldor-peacekeeper,5.0,[],,4,3,3,Dany Orizio,3,Aldor Peacekeeper,<b>Battlecry:</b> Change an enemy minion's Attack to 1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c5fca6118216e2dbee285d41558f65763c926126ab6d387ca7e3dc0c612bfc94.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cdb1d007a9677e8ad661c85b3e8f5364322c6abef106f336f6b2f0e1728f6954.png,The Aldor hate two things: the Scryers and smooth jazz.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ecfc71acbfcb65acf6b923ed717489d6ade86f476710dae4d054945005e2653c.png,,[8],False,False,"[69612, 69941]",3.0,3.0,2.0,,,,,,,,,,,paladin
56556,1,56556-aldor-truthseeker,5.0,[],,4,1414,3,Mauricio Herrera,5,Aldor Truthseeker,<b>Taunt</b>. <b>Battlecry:</b> Reduce the Cost of your Librams by (2) this game.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/909dc5199c9a7c8b6485d1a0a8549d60b9e3e3d1f0aea28b55117dc146d22181.png,,It’s under 'T.',https://d15f34w2p8l1cc.cloudfront.net/hearthstone/83cc787f985026973631eb4b78c1341accc5abd16ce678d06f8d2c956e0e4868.png,"[56555, 56394, 56554, 61949, 57738, 57471, 61981]","[1, 8]",False,False,,6.0,4.0,2.0,,,,,,,,,,,paladin
56583,1,56583-aldrachi-warblades,14.0,[],,7,1635,2,J. Axer,3,Aldrachi Warblades,<b>Lifesteal</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/63f92e75bcfc7707869f2b486bedd0c46582dea35848ece66c0c8b3b1aec7e1a.png,,The ancient Aldrachi were the greatest warriors in the universe. Imagine their power if they'd put the handle at the END of the blade.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0cf4c3cb0619698a57f24fd88258fad238c12276634e800e679bb7a8f13ae9dd.png,,[38],False,False,[69507],2.0,2.0,,,,,,,,,,,,demonhunter
69507,1,69507-aldrachi-warblades,14.0,[],,7,1637,1,J. Axer,3,Aldrachi Warblades,<b>Lifesteal</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/368b65f2b7fbd0ea150fb29737648ce45e26b98cb7070b028aadd3a0f2340479.png,,The ancient Aldrachi were the greatest warriors in the universe. Imagine their power if they'd put the handle at the END of the blade.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0cf4c3cb0619698a57f24fd88258fad238c12276634e800e679bb7a8f13ae9dd.png,,[38],False,False,[56583],2.0,2.0,,,,,,,,,,,,demonhunter
80644,1,80644-alexandros-mograine,1.0,[],,4,1776,5,Ivan Fomin,7,Alexandros Mograine,"<b>Battlecry:</b> For the rest of the game, deal 3 damage to your opponent at the end of your turns.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9804ae65b00400d4b3a742f06c39ad447c4d81426dabcc1a79bea8b885716949.png,,"Mo' graine, mo' problems.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4a13bd0f29410799cfaedccfc3a4a40c72deddbc3165cfaf4a144a1654a505ed.png,,[8],False,False,[127536],7.0,7.0,11.0,,"{'blood': 3, 'frost': 0, 'unholy': 0}",,,,,,,,,deathknight
127536,1,127536-alexandros-mograine,1.0,[],,4,1637,5,Ivan Fomin,7,Alexandros Mograine,"<b>Battlecry:</b> For the rest of the game, deal 3 damage to your opponent at the end of your turns.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a0ebfa6bf0d23d22a01e60058ad02d93cb00eea2844fac32cd191ff762ef4219.png,,"Mo' graine, mo' problems.",,,[8],False,False,[80644],7.0,7.0,11.0,,"{'blood': 3, 'frost': 0, 'unholy': 0}",,,,,,,,,deathknight
581,1,581-alexstrasza,12.0,[],,4,3,5,Raymond Swanland,9,Alexstrasza,<b>Battlecry:</b> Set a hero's remaining Health to 15.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c2cc82bd2bcb3f706e299f31d5309f71d6b01e9d0b69b1f377307ed166ed8176.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/096a294701545e70f4489db923b3e0f9cc39e2355d2d65e654bcbffc8aa85308.png,Alexstrasza the Life-Binder brings life and hope to everyone. Except Deathwing. And Malygos. And Nekros.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9761698fe3b982c9a5cc21d22f492ae29696feca09ac8854309931685fc85ef8.png,,[8],False,False,"[69977, 111467]",8.0,8.0,24.0,,,,,,,,,,,neutral
