id,name,collectible,classId,className,multiClassIds,multiClassNames,cardTypeId,cardTypeName,cardSetId,setName,rarityId,rarityName,manaCost,attack,health,armor,minionTypeId,minionTypeName,keywordIds,keywordNames,spellSchoolId,spellSchoolName,text
2514,Ancestral Knowledge,1,8.0,shaman,[],[],5,spell,15,the-grand-tournament,1,common,2,0,0,0,,none,[14],['Overload: X'],,none,Draw 2 cards. Overload: (1)
404,Ancestral Spirit,1,8.0,shaman,[],[],5,spell,3,classic,3,rare,2,0,0,0,,none,[12],['Deathrattle'],,none,"Give a minion ""Deathrattle: Resummon this minion."""
55006,Ancharrr,1,10.0,warrior,[],[],7,weapon,1347,descent-of-dragons,5,legendary,3,2,2,0,,none,,[],,none,"After your hero attacks, draw a Pirate from your deck."
72314,Anchored Totem,1,8.0,shaman,[],[],4,minion,1658,voyage-to-the-sunken-city,1,common,2,0,3,0,21.0,totem,,[],,none,"After you summon a 1-Cost minion, give it +2/+1."
110840,Anchorite,1,6.0,priest,[],[],4,minion,1935,the-great-dark-beyond,3,rare,3,2,4,0,2.0,draenei,[256],['Overheal'],,none,"Whenever another minion is Overhealed, give it that much extra Health."
125878,Ancient Augur,1,9.0,warlock,[],[],4,minion,1988,escape-from-violet-hold,4,epic,4,2,6,0,,none,"[8, 12]","['Battlecry', 'Deathrattle']",,none,Battlecry: Look at 3 cards in your opponent's hand and secretly choose one. Deathrattle: Discard it.
186,Ancient Brewmaster,1,12.0,neutral,[],[],4,minion,3,classic,1,common,4,5,4,0,,none,[8],['Battlecry'],,none,Battlecry: Return a friendly minion from the battlefield to your hand.
38873,Ancient Harbinger,1,12.0,neutral,[],[],4,minion,21,whispers-of-the-old-gods,4,epic,6,4,6,0,,none,,[],,none,"At the start of your turn, put a 10-Cost minion from your deck into your hand."
76224,Ancient Krakenbane,1,3.0,hunter,[],[],4,minion,1658,voyage-to-the-sunken-city,3,rare,3,3,3,0,92.0,naga,[8],['Battlecry'],,none,"Battlecry: If you've cast three spells while holding this, deal 5 damage. ( left!) (Ready!)"
915,Ancient Mage,1,12.0,neutral,[],[],4,minion,3,classic,3,rare,4,2,5,0,,none,"[2, 8]","['Spell Damage', 'Battlecry']",,none,Battlecry: Give adjacent minions Spell Damage +1.
54772,Ancient Mysteries,1,4.0,mage,[],[],5,spell,1158,saviors-of-uldum,1,common,2,0,0,0,,none,[5],['Secret'],1.0,arcane,Draw a Secret from your deck. It costs (0).
118232,Ancient Pterrordax,1,12.0,neutral,[],[],4,minion,1952,the-lost-city-of-ungoro,3,rare,4,4,4,0,20.0,beast,"[6, 8, 11, 265]","['Stealth', 'Battlecry', 'Windfury', 'Elusive']",,none,"Battlecry: Choose to gain Stealth until your next turn, Elusive, or Windfury."
118224,Ancient Raptor,1,12.0,neutral,[],[],4,minion,1952,the-lost-city-of-ungoro,4,epic,2,2,1,0,20.0,beast,"[3, 8, 12]","['Divine Shield', 'Battlecry', 'Deathrattle']",,none,"Battlecry: Choose to gain +3 Attack, Divine Shield, or ""Deathrattle: Summon two 1/1 Plants."""
9081,Ancient Shade,1,12.0,neutral,[],[],4,minion,20,league-of-explorers,3,rare,4,7,4,0,11.0,undead,[8],['Battlecry'],,none,Battlecry: Shuffle an 'Ancient Curse' into your deck that deals 7 damage to you when drawn.
38897,Ancient Shieldbearer,1,10.0,warrior,[],[],4,minion,21,whispers-of-the-old-gods,3,rare,6,6,6,0,,none,[8],['Battlecry'],,none,"Battlecry: If your C'Thun has at least 10 Attack, gain 10 Armor."
102655,Ancient Shieldbearer,1,10.0,warrior,[],[],4,minion,1898,caverns-of-time,3,rare,6,6,6,0,,none,[8],['Battlecry'],,none,"Battlecry: If your C'Thun has at least 10 Attack, gain 10 Armor."
118220,Ancient Stegodon,1,12.0,neutral,[],[],4,minion,1952,the-lost-city-of-ungoro,1,common,3,1,5,0,20.0,beast,"[1, 8, 32]","['Taunt', 'Battlecry', 'Poisonous']",,none,"Battlecry: Choose to gain Taunt, Poisonous, or +1/+1."
97570,Ancient Totem,1,12.0,neutral,[],[],4,minion,1858,titans,1,common,0,0,3,0,21.0,totem,,[],,none,
60143,Ancient Void Hound,1,14.0,demonhunter,[],[],4,minion,1443,scholomance-academy,4,epic,9,10,10,0,15.0,demon,,[],,none,"At the end of your turn, steal 1 Attack and Health from all enemy minions."
605,Ancient Watcher,1,12.0,neutral,[],[],4,minion,3,classic,3,rare,2,4,5,0,,none,,[],,none,Can't attack.
40744,Ancient of Blossoms,1,12.0,neutral,[],[],4,minion,25,mean-streets-of-gadgetzan,1,common,6,3,8,0,,none,[1],['Taunt'],,none,Taunt
98017,Ancient of Growth,1,2.0,druid,[],[],4,minion,1858,titans,4,epic,7,5,5,0,,none,[1],['Taunt'],,none,Choose One - Summon three 2/2 Treants; or Transform your Treants into 5/5 Ancients with Taunt.
920,Ancient of Lore,1,2.0,druid,[],[],4,minion,3,classic,4,epic,7,7,7,0,,none,,[],,none,Choose One - Draw 2 cards; or Restore 7 Health.
1035,Ancient of War,1,2.0,druid,[],[],4,minion,3,classic,4,epic,7,5,5,0,,none,[1],['Taunt'],,none,Choose One - +5 Attack; or +5 Health and Taunt.
117302,Ancient of Yore,1,12.0,neutral,[],[],4,minion,1946,into-the-emerald-dream,4,epic,5,5,5,0,,none,,[],,none,"Dormant for 2 turns. While Dormant, gain 3 Armor and draw a card at the end of your turn."
103665,Anduin's Gift,1,6.0,priest,[],[],5,spell,1635,legacy,3,rare,1,0,0,0,,none,"[21, 320]","['Discover', 'Temporary']",,none,"Discover a Temporary Power Word: Shield, Shadow Word: Pain, or Mind Control."
64903,Anetheron,1,9.0,warlock,[],[],4,minion,1578,united-in-stormwind,5,legendary,6,8,6,0,15.0,demon,,[],,none,Costs (1) if your hand is full.
1688,Angry Chicken,1,12.0,neutral,[],[],4,minion,3,classic,3,rare,1,1,1,0,20.0,beast,,[],,none,Has +5 Attack while damaged.
97573,Angry Helhound,1,12.0,neutral,[],[],4,minion,1858,titans,3,rare,4,2,5,0,20.0,beast,[53],['Rush'],,none,Rush Has +4 Attack on your turn.
78142,Anima Extractor,1,10.0,warrior,[],[],4,minion,1691,murder-at-castle-nathria,1,common,2,1,4,0,,none,,[],,none,"Whenever a friendly minion takes damage, give a random minion in your hand +1/+1."
2045,Anima Golem,1,9.0,warlock,[],[],4,minion,13,goblins-vs-gnomes,4,epic,6,9,9,0,17.0,mech,,[],,none,"At the end of each turn, destroy this minion if it's your only one."
437,Animal Companion,1,3.0,hunter,[],[],5,spell,1635,legacy,2,free,3,0,0,0,,none,,[],,none,Summon a random Beast Companion.
76297,Animal Companion,1,3.0,hunter,[],[],5,spell,1637,core,1,common,3,0,0,0,,none,,[],,none,Summon a random Beast Companion.
84132,Animate Dead,1,6.0,priest,[],[],5,spell,1776,march-of-the-lich-king,3,rare,1,0,0,0,,none,,[],6.0,shadow,Resurrect a friendly minion that costs (3) or less.
36111,Animated Armor,1,4.0,mage,[],[],4,minion,20,league-of-explorers,3,rare,4,4,4,0,,none,,[],,none,Your hero can only take 1 damage at a time.
56071,Animated Avalanche,1,4.0,mage,[],[],4,minion,1403,galakronds-awakening,1,common,7,7,6,0,18.0,elemental,[8],['Battlecry'],,none,"Battlecry: If you played an Elemental last turn, summon a copy of this."
42810,Animated Berserker,1,10.0,warrior,[],[],4,minion,1001,knights-of-the-frozen-throne,1,common,1,1,3,0,,none,,[],,none,"After you play a minion, deal 1 damage to it."
59029,Animated Broomstick,1,12.0,neutral,[],[],4,minion,1443,scholomance-academy,1,common,1,1,1,0,,none,"[8, 53]","['Battlecry', 'Rush']",,none,Rush Battlecry: Give your other minions Rush.
114533,Animated Moonwell,1,12.0,neutral,[],[],4,minion,1946,into-the-emerald-dream,1,common,3,1,4,0,18.0,elemental,,[],,none,"After you cast a spell, gain Attack equal to its Cost."
54020,"Anka, the Buried",1,7.0,rogue,[],[],4,minion,1158,saviors-of-uldum,5,legendary,5,5,5,0,11.0,undead,"[8, 12]","['Battlecry', 'Deathrattle']",,none,Battlecry: Change each Deathrattle minion in your hand into a 1/1 that costs (1).
118620,Ankylodon,1,3.0,hunter,[],[],4,minion,1952,the-lost-city-of-ungoro,3,rare,6,7,5,0,20.0,beast,"[1, 12]","['Taunt', 'Deathrattle']",,none,Taunt. Deathrattle: Summon two random 3-Cost Beasts. They attack random enemies.
126128,Annihilation,1,9.0,warlock,[],[],5,spell,1988,escape-from-violet-hold,3,rare,9,0,0,0,,none,,[],,none,Destroy all minions. Summon any Demons in the bottom 3 cards of your deck.
107807,Announce Darkness,1,9.0,warlock,[],[],5,spell,1905,perils-in-paradise,4,epic,1,0,0,0,,none,,[],6.0,shadow,Replace your Hero Power and non-Warlock cards with Warlock ones. They cost (1) less.
48993,Annoy-o-Module,1,5.0,paladin,[],[],4,minion,1127,the-boomsday-project,3,rare,4,2,4,0,17.0,mech,"[1, 3, 66]","['Taunt', 'Divine Shield', 'Magnetic']",,none,Magnetic Divine Shield Taunt
2053,Annoy-o-Tron,1,12.0,neutral,[],[],4,minion,13,goblins-vs-gnomes,1,common,2,1,2,0,17.0,mech,"[1, 3]","['Taunt', 'Divine Shield']",,none,Taunt Divine Shield
69718,Annoy-o-Tron,1,12.0,neutral,[],[],4,minion,1637,core,1,common,2,1,2,0,17.0,mech,"[1, 3]","['Taunt', 'Divine Shield']",,none,Taunt Divine Shield
90695,Annoy-o-Troupe,1,5.0,paladin,[],[],4,minion,1809,festival-of-legends,4,epic,9,3,6,0,17.0,mech,"[1, 3, 12]","['Taunt', 'Divine Shield', 'Deathrattle']",,none,"Taunt, Divine Shield Deathrattle: Summon three 1/2 Mechs with Taunt and Divine Shield."
92254,Annoying Fan,1,12.0,neutral,[],[],4,minion,1809,festival-of-legends,1,common,1,1,2,0,17.0,mech,[8],['Battlecry'],,none,Battlecry: Choose a minion. It can't attack while this is alive.
2096,Anodized Robo Cub,1,2.0,druid,[],[],4,minion,13,goblins-vs-gnomes,1,common,2,2,2,0,17.0,mech,[1],['Taunt'],,none,Taunt. Choose One - +1 Attack; or +1 Health.
119691,Anomalize,1,4.0,mage,[],[],5,spell,1957,across-the-timeways,4,epic,7,0,0,0,,none,,[],1.0,arcane,Summon a random 10 and 1-Cost minion. Scramble their stats.
38463,Anomalus,1,4.0,mage,[],[],4,minion,21,whispers-of-the-old-gods,5,legendary,8,8,6,0,18.0,elemental,[12],['Deathrattle'],,none,Deathrattle: Deal 8 damage to all minions.
79486,Anonymous Informant,1,12.0,neutral,[],[],4,minion,1691,murder-at-castle-nathria,1,common,2,2,3,0,,none,"[5, 8]","['Secret', 'Battlecry']",,none,Battlecry: The next Secret you play costs (0).
78342,Anti-Magic Shell,1,1.0,deathknight,[],[],5,spell,1637,core,3,rare,3,0,0,0,,none,[265],['Elusive'],6.0,shadow,Give your minions +1/+1 and Elusive.
100938,Antique Flinger,1,7.0,rogue,[],[],4,minion,1892,showdown-in-the-badlands,3,rare,3,4,3,0,,none,"[8, 298]","['Battlecry', 'Excavate']",,none,"Battlecry: If you've Excavated twice, destroy an enemy minion."
2037,Antique Healbot,1,12.0,neutral,[],[],4,minion,13,goblins-vs-gnomes,1,common,5,3,3,0,17.0,mech,[8],['Battlecry'],,none,Battlecry: Restore 8 Health to your hero.
85054,Anub'Rekhan,1,2.0,druid,[],[],4,minion,1776,march-of-the-lich-king,5,legendary,8,7,7,0,11.0,undead,[8],['Battlecry'],,none,Battlecry: Gain 5 Armor. Your next 3 minions this turn cost Armor instead of Mana.
1810,Anub'ar Ambusher,1,7.0,rogue,[],[],4,minion,12,naxxramas,1,common,4,5,5,0,11.0,undead,[12],['Deathrattle'],,none,Deathrattle: Return a random friendly minion to your hand.
2586,Anub'arak,1,7.0,rogue,[],[],4,minion,15,the-grand-tournament,5,legendary,8,8,4,0,11.0,undead,[12],['Deathrattle'],,none,"Deathrattle: Summon a 4/4 Nerubian with ""Deathrattle: Summon Anub'arak."""
102612,Anub'arak,1,7.0,rogue,[],[],4,minion,1898,caverns-of-time,5,legendary,8,8,4,0,11.0,undead,[12],['Deathrattle'],,none,"Deathrattle: Summon a 4/4 Nerubian with ""Deathrattle: Summon Anub'arak."""
53615,Anubisath Defender,1,2.0,druid,[],[],4,minion,1158,saviors-of-uldum,4,epic,5,3,5,0,,none,[1],['Taunt'],,none,Taunt. Costs (0) if you've cast a spell that costs (5) or more this turn.
2933,Anubisath Sentinel,1,12.0,neutral,[],[],4,minion,20,league-of-explorers,1,common,5,4,4,0,,none,[12],['Deathrattle'],,none,Deathrattle: Give a random friendly minion +3/+3.
54257,Anubisath Warbringer,1,12.0,neutral,[],[],4,minion,1158,saviors-of-uldum,1,common,9,9,6,0,,none,[12],['Deathrattle'],,none,Deathrattle: Give all minions in your hand +3/+3.
2898,Anyfin Can Happen,1,5.0,paladin,[],[],5,spell,20,league-of-explorers,3,rare,10,0,0,0,,none,,[],,none,Summon 7 Murlocs that died this game.
57217,Apexis Blast,1,4.0,mage,[],[],5,spell,1414,ashes-of-outland,4,epic,5,0,0,0,,none,,[],,none,"Deal 5 damage. If your deck has no minions, summon a random 5-Cost minion."
56461,Apexis Smuggler,1,4.0,mage,[],[],4,minion,1414,ashes-of-outland,4,epic,2,2,3,0,,none,"[5, 21]","['Secret', 'Discover']",,none,"After you play a Secret, Discover a spell."
62895,Apothecary Helbrim,1,7.0,rogue,[],[],4,minion,1525,forged-in-the-barrens,5,legendary,4,3,2,0,11.0,undead,"[8, 12]","['Battlecry', 'Deathrattle']",,none,Battlecry and Deathrattle: Add a random Poison to your hand.
63193,Apothecary's Caravan,1,9.0,warlock,[],[],4,minion,1525,forged-in-the-barrens,3,rare,2,1,3,0,,none,,[],,none,"At the start of your turn, summon a 1-Cost minion from your deck."
56623,Apotheosis,1,6.0,priest,[],[],5,spell,1414,ashes-of-outland,1,common,3,0,0,0,,none,[38],['Lifesteal'],5.0,holy,Give a minion +2/+3 and Lifesteal.
102040,Aqua Archivist,1,4.0,mage,[],[],4,minion,1858,titans,1,common,2,2,2,0,18.0,elemental,[8],['Battlecry'],,none,Battlecry: The next Elemental you play costs (2) less.
73774,Aquatic Form,1,2.0,druid,[],[],5,spell,1658,voyage-to-the-sunken-city,3,rare,0,0,0,0,,none,[232],['Dredge'],,none,"Dredge. If you have the Mana to play the card this turn, draw it."
78419,Ara'lon,1,3.0,hunter,[],[],4,minion,1691,murder-at-castle-nathria,5,legendary,5,4,5,0,,none,[8],['Battlecry'],,none,Battlecry: Summon one of each Dormant Wildseed.
127996,Arachnathid,1,12.0,neutral,[],[],4,minion,1988,escape-from-violet-hold,1,common,7,1,7,0,20.0,beast,"[32, 53]","['Poisonous', 'Rush']",,none,Rush All friendly minions are Poisonous.
52058,Aranasi Broodmother,1,9.0,warlock,[],[],4,minion,1130,rise-of-shadows,1,common,6,4,6,0,15.0,demon,[1],['Taunt'],,none,"Taunt When you draw this, restore 4 Health to your hero."
105540,"Aranna, Thrill Seeker",1,14.0,demonhunter,[],[],4,minion,1905,perils-in-paradise,5,legendary,5,5,6,0,,none,[312],[None],,none,Priest Tourist Damage your hero takes on your turn is redirected to a random enemy.
538,Arathi Weaponsmith,1,10.0,warrior,[],[],4,minion,3,classic,1,common,4,3,3,0,,none,[8],['Battlecry'],,none,Battlecry: Equip a 2/2 weapon.
123624,Arator the Redeemer,1,5.0,paladin,[],[],4,minion,1980,cataclysm,5,legendary,5,5,6,0,,none,"[1, 8]","['Taunt', 'Battlecry']",,none,Battlecry: Double the stats of all friendly Silver Hand Recruits and give them Taunt.
61964,Arbor Up,1,2.0,druid,[],[],5,spell,1466,madness-at-the-darkmoon-faire,3,rare,5,0,0,0,,none,,[],4.0,nature,Summon two 2/2 Treants. Give your minions +2/+1.
56072,Arcane Amplifier,1,4.0,mage,[],[],4,minion,1403,galakronds-awakening,1,common,3,2,5,0,18.0,elemental,,[],,none,Your Hero Power deals 2 extra damage.
39215,Arcane Anomaly,1,12.0,neutral,[],[],4,minion,23,one-night-in-karazhan,1,common,1,2,1,0,18.0,elemental,,[],,none,"After you cast a spell, give this minion +1 Health."
45590,Arcane Artificer,1,4.0,mage,[],[],4,minion,1004,kobolds-and-catacombs,1,common,1,1,3,0,18.0,elemental,,[],,none,"Whenever you cast a spell, gain Armor equal to its Cost."
119528,Arcane Barrage,1,4.0,mage,[],[],5,spell,1957,across-the-timeways,1,common,3,0,0,0,,none,,[],1.0,arcane,Deal 3 damage to an enemy and 2 damage to two other random ones.
2572,Arcane Blast,1,4.0,mage,[],[],5,spell,15,the-grand-tournament,4,epic,1,0,0,0,,none,[2],['Spell Damage'],1.0,arcane,Deal 2 damage to a minion. This spell gets double bonus from Spell Damage.
86274,Arcane Bolt,1,4.0,mage,[],[],5,spell,1776,march-of-the-lich-king,1,common,1,0,0,0,,none,[257],['Manathirst (X)'],1.0,arcane,Deal 2 damage. Manathirst (8): Deal 3 damage instead.
54906,Arcane Breath,1,4.0,mage,[],[],5,spell,1347,descent-of-dragons,3,rare,1,0,0,0,,none,[21],['Discover'],1.0,arcane,"Deal 2 damage to a minion. If you're holding a Dragon, Discover a spell."
67874,Arcane Brilliance,1,4.0,mage,[],[],5,spell,1626,fractured-in-alterac-valley,3,rare,4,0,0,0,,none,,[],1.0,arcane,"Add a copy of a 7, 8, 9, and 10-Cost spell in your deck to your hand."
84428,Arcane Defenders,1,4.0,mage,[],[],5,spell,1776,march-of-the-lich-king,3,rare,8,0,0,0,,none,"[1, 265]","['Taunt', 'Elusive']",1.0,arcane,Summon two 5/6 Golems with Taunt and Elusive.
54837,Arcane Devourer,1,12.0,neutral,[],[],4,minion,1635,legacy,3,rare,8,4,8,0,18.0,elemental,,[],,none,"Whenever you cast a spell, gain +2/+2."
49171,Arcane Dynamo,1,12.0,neutral,[],[],4,minion,1127,the-boomsday-project,3,rare,6,3,4,0,,none,"[8, 21]","['Battlecry', 'Discover']",,none,Battlecry: Discover a spell that costs (5) or more.
447,Arcane Explosion,1,4.0,mage,[],[],5,spell,1635,legacy,2,free,2,0,0,0,,none,,[],1.0,arcane,Deal 1 damage to all enemy minions.
53822,Arcane Flakmage,1,4.0,mage,[],[],4,minion,1158,saviors-of-uldum,3,rare,2,3,2,0,,none,[5],['Secret'],,none,"After you play a Secret, deal 2 damage to all enemy minions."
52072,Arcane Fletcher,1,3.0,hunter,[],[],4,minion,1130,rise-of-shadows,4,epic,4,3,3,0,,none,,[],,none,"Whenever you play a 1-Cost minion, draw a spell from your deck."
123692,Arcane Flow,1,4.0,mage,[],[],5,spell,1980,cataclysm,3,rare,4,0,0,0,,none,[371],[None],1.0,arcane,Shatter Deal 4 damage. Deal 2 damage to all enemies. Deal 4 damage. Deal 2 damage to all enemies.
39426,Arcane Giant,1,12.0,neutral,[],[],4,minion,23,one-night-in-karazhan,4,epic,12,8,8,0,,none,,[],,none,Costs (1) less for each spell you've cast this game.
466,Arcane Golem,1,12.0,neutral,[],[],4,minion,3,classic,3,rare,3,4,2,0,,none,"[4, 8]","['Charge', 'Battlecry']",,none,Charge. Battlecry: Give your opponent a Mana Crystal.
555,Arcane Intellect,1,4.0,mage,[],[],5,spell,1635,legacy,2,free,3,0,0,0,,none,,[],1.0,arcane,Draw 2 cards.
69500,Arcane Intellect,1,4.0,mage,[],[],5,spell,1637,core,1,common,3,0,0,0,,none,,[],1.0,arcane,Draw 2 cards.
46654,Arcane Keysmith,1,4.0,mage,[],[],4,minion,1125,the-witchwood,4,epic,4,2,2,0,,none,"[5, 8, 21]","['Secret', 'Battlecry', 'Discover']",,none,Battlecry: Discover a Secret. Put it into the battlefield.
63060,Arcane Luminary,1,4.0,mage,[],[],4,minion,1525,forged-in-the-barrens,4,epic,3,4,3,0,18.0,elemental,,[],,none,Cards that didn't start in your deck cost (2) less (but not less than 1).
564,Arcane Missiles,1,4.0,mage,[],[],5,spell,1635,legacy,2,free,1,0,0,0,,none,,[],1.0,arcane,Deal 3 damage randomly split among all enemies.
2059,Arcane Nullifier X-21,1,12.0,neutral,[],[],4,minion,13,goblins-vs-gnomes,3,rare,4,2,5,0,17.0,mech,"[1, 265]","['Taunt', 'Elusive']",,none,Taunt Elusive
65684,Arcane Overflow,1,4.0,mage,[],[],5,spell,1578,united-in-stormwind,3,rare,5,0,0,0,,none,,[],1.0,arcane,Deal 8 damage to an enemy minion. Summon a Remnant with stats equal to the excess damage.
84237,Arcane Quiver,1,3.0,hunter,[],[],5,spell,1776,march-of-the-lich-king,4,epic,2,0,0,0,,none,"[2, 21]","['Spell Damage', 'Discover']",1.0,arcane,"Discover a spell from your deck. If it's Arcane, give it Spell Damage +1."
52292,Arcane Servant,1,12.0,neutral,[],[],4,minion,1130,rise-of-shadows,1,common,2,2,3,0,18.0,elemental,,[],,none,
877,Arcane Shot,1,3.0,hunter,[],[],5,spell,1635,legacy,2,free,1,0,0,0,,none,,[],1.0,arcane,Deal 2 damage.
69546,Arcane Shot,1,3.0,hunter,[],[],5,spell,1637,core,3,rare,1,0,0,0,,none,,[],1.0,arcane,Deal 2 damage.
126423,Arcane Tripwire,1,3.0,hunter,[],[],5,spell,1988,escape-from-violet-hold,4,epic,3,0,0,0,,none,,[],1.0,arcane,Deal 5 damage split among all enemies. Shuffle 2 spells into your deck that do it again when drawn.
43483,Arcane Tyrant,1,12.0,neutral,[],[],4,minion,1004,kobolds-and-catacombs,4,epic,5,4,4,0,18.0,elemental,,[],,none,Costs (0) if you've cast a spell that costs (5) or more this turn.
52654,Arcane Watcher,1,12.0,neutral,[],[],4,minion,1130,rise-of-shadows,3,rare,3,5,6,0,,none,[2],['Spell Damage'],,none,Can't attack unless you have Spell Damage.
85035,Arcane Wyrm,1,4.0,mage,[],[],4,minion,1776,march-of-the-lich-king,1,common,1,1,2,0,,none,[8],['Battlecry'],,none,Battlecry: Add an Arcane Bolt to your hand.
304,Arcanite Reaper,1,10.0,warrior,[],[],7,weapon,1635,legacy,2,free,5,5,2,0,,none,,[],,none,
91232,Arcanite Ripper,1,1.0,deathknight,[],[],7,weapon,1809,festival-of-legends,3,rare,3,3,2,0,,none,"[12, 38]","['Deathrattle', 'Lifesteal']",,none,Deathrattle: Summon a / Lifesteal Undead. (Change your Health on your turn while equipped to improve!)
41153,Arcanologist,1,4.0,mage,[],[],4,minion,27,journey-to-ungoro,1,common,2,2,3,0,,none,"[5, 8]","['Secret', 'Battlecry']",,none,Battlecry: Draw a Secret.
50121,Arcanosaur,1,4.0,mage,[],[],4,minion,1129,rastakhans-rumble,1,common,6,3,3,0,18.0,elemental,[8],['Battlecry'],,none,"Battlecry: If you played an Elemental last turn, deal 3 damage to all other minions."
